customer_ID,total_gaps,expected_months,actual_months,completeness_pct
024833d966169ce81729f7a463a52e8e90f5a319ef7430548e3899adf9f8ef0e,1,13,12,92.3076923076923
024a182043f37ac12ce5bce59716e19e41046e8bde55f701d7860e73d6a7e510,4,13,9,69.23076923076923
024fd9a537e0d5da22634a07006ce86b2b288b5d72cadc77e2aaa040705b3d3c,7,12,5,41.66666666666667
0250bcc5dd3cfa3fb73c9ac6993368db4a32136480a9e25e072634a7c1cad320,11,13,2,15.384615384615385
025be3ff209c996136e08fdc0e550267996884c39062f097ec075cbebeec8daa,2,13,11,84.61538461538461
025ca5155128cd2e8361f0b0c65fce178112600127f96b2d4d9000fa3c884d6e,2,13,11,84.61538461538461
025ce6b66631ca86a0c665da3e98d1b0a40128b6c45dc38f8f5e59b0c9e84993,2,13,11,84.61538461538461
0261bffe2b6c72fe4256fae190094406d1f49f12a82e98a25aa633e7595c80c7,1,13,12,92.3076923076923
026ef3a81feea5de51a09d5796b996a1e3ec306ccd7327dd96d55d8d440203a4,3,13,10,76.92307692307693
027153fa948bdd2ba0aded75f1814459ba42ec5235ad75f0dfd6c5a8d960dbcd,1,13,12,92.3076923076923
0275b3e3d74898475a105f6e1f4c2c360f535b1e162885239288126bc8f622f5,1,13,12,92.3076923076923
0279d3959db4fda2127529439ee5f9f8bb87b5262ecda95fd1c75994e9fdcf17,2,13,11,84.61538461538461
027d4bef1c2fea8437aaaea658e82d5710999afe26f04fa5231c16831671a370,4,11,7,63.63636363636363
027de64bc3e77e17b5f540a8615ccf40b696c66a625835ed4c59ab3a52922fd3,6,13,7,53.84615384615385
028d2306468f6275736563dec9e5fafe6ac33475d1fc9a02c891af7c4031b5b2,1,13,12,92.3076923076923
0292a96cd6b90386dc927658a886444b28f91265f1cbd0eced0ee94a47b867cf,1,13,12,92.3076923076923
029554c9933400a00a482685063c4c5769c6c8bb012fd7e291127e2c9d06ebaf,4,13,9,69.23076923076923
0297470907ba46200be3f73e2f1e9d2a3461c2be1eb512703b298f4617423f63,1,4,3,75.0
02974cb12eb91ae2a24612364e575824926a9bc565c01ec380020bf346ae3174,1,13,12,92.3076923076923
02986640d005699368d50f217d98fbe3041008020711d69abfb4ddbb4efe3d42,1,13,12,92.3076923076923
029f2c476e164ea761e0ce51956af06bc2df49cd8cca1f8ff4bc615becd89e22,1,13,12,92.3076923076923
029ffa7cae763d21d5f997ea4168e8d646cf176649ba01c2e757dba45eba1299,1,13,12,92.3076923076923
02a7502fbae831b9214ace05a36f10f38dbc45512fb1699066eb53597527435d,1,13,12,92.3076923076923
02b2ed4c7563efa12ce20e775cff40d3531fda9d688a2824c764ec2c78d210c3,2,13,11,84.61538461538461
02baa1c1822e326c2d471a55fea4bf0da74378094790aa704895d65669c60a98,1,4,3,75.0
02bc9a312f253bdb79a959a3f4dbb2a905219ae9650f397cb4a2648b86fb4b77,1,13,12,92.3076923076923
02bf4c5c75d8486571eb373dfd7c58f688f7ac5b54cfc627e0f2cd5322a6fdb3,7,10,3,30.0
02c3ba3422fe88cb615d6f2e0db561dbb97c906d0b4251742e6b0d2f4d6e7111,1,13,12,92.3076923076923
02c420c4456f42792414dd8d4de23f7b61ec58f457bc14d7d9da0829eb8e7b61,5,12,7,58.333333333333336
02ce1f612c586a0d8ace48582bdd6e20120ab530566fe84c02d61fa1be0bd3e8,1,13,12,92.3076923076923
02d06c7b6e5502f565eeedae61d312118cb0281dfe7f92239e054218303e0cae,2,13,11,84.61538461538461
02d11f44d96bdc6653e4d1a9e79ddc6804d471a6d468ed22f7d05011fb4c381c,2,13,11,84.61538461538461
02d2159556e5a8f0dd81079b35734a41098e33fce6350f5077feff8f2c2bc153,7,13,6,46.15384615384615
02d2e4eec5ba89affaad3fe144a4c80e22cd9a203a969ac0010ca979037cf9ca,1,13,12,92.3076923076923
02d87aed9b29bb4a8c3fd14644e268753937ec28fca2e26737cc3eb1f13b3c1e,3,9,6,66.66666666666666
02e20c06fdc8fb255431a9b64e808737a01e00339738ac5b6953e1ceb08ad61e,2,8,6,75.0
02e27fd4416b32c56bfe26f8bd61afbf3a16eee40e652e3715a47640f8131515,2,13,11,84.61538461538461
02e486d63f92f1c981b8a77fc120585a539afea7743401058ae35c69702bc3d8,6,8,2,25.0
02fd36ce8cf6f45357880d3846d8b3cc857d70e84f5c868e97b782d225702e29,1,13,12,92.3076923076923
0302ae703d0a599313115f2f709c5361846d596e0bf719a6a12a46ade54581b4,1,13,12,92.3076923076923
0306817f315682cc4838db7f50bcf08976244bf3a29bee2b3d5160f335ec8a9c,5,13,8,61.53846153846154
03082c21cc3719fac412b9e0595c8995404c2c4f3fc9b9e0bad2aafe8df85586,2,13,11,84.61538461538461
030eb8b29db7323e94589ad96aca48437aa9955fb7482022e2e83c1035a27f84,1,13,12,92.3076923076923
03122989e6b5b7713581293dad07c15a9f91c116b70413bc2aab14095754f8de,1,13,12,92.3076923076923
031b8cffcac786f641da80df7ec08bc22830a7ce4502f651d4422981699793c3,3,13,10,76.92307692307693
031ea937cad7eaa90130f262a4c58b01d2fa6e22bf383b89f16c344aa87e513d,1,9,8,88.88888888888889
03211555c198f0d744d5b8f5221ea86419df925d6ec58423f757234336481232,1,3,2,66.66666666666666
03379670e03c891f0ca579469020f5312f8a1e6361bd8d322ad1234b83335f28,1,12,11,91.66666666666666
033a674c723e080fa1bbd3ce3baa032cb896a8ce247fd99460544da908bdee48,1,13,12,92.3076923076923
034006d873bce231f7c3ed7bf206376d6e1ca7f85c0419adb76276f91915a5ba,2,11,9,81.81818181818183
0341ffa541d3287302a94090a9099f15d0c135db57077eecb5784d56bc21f832,1,13,12,92.3076923076923
03458258d732e81bb9543d80d16871faf6b84d149eb3e1ff9fe25524d763404b,5,13,8,61.53846153846154
0349557e49e396af5386147f997b84e7d3cb56e6aae4d81f2b86bdee8ae7b532,1,13,12,92.3076923076923
0349a32e77163495c05bddffd99019437a37d7613c921d6ef1164bd56d978a39,1,13,12,92.3076923076923
034d640fb6550f609e078375ac8e8b62dc7779f2fb3b40b2ba22496f87d92e0e,1,5,4,80.0
0351a5080acf68bdb47d231f668d955a19a9cda956e6b46cfa011f21bac25db2,1,11,10,90.9090909090909
03541f48334cc34b054a853ca2b868812bb851a60cd17a74bf34384fa5812b1f,3,13,10,76.92307692307693
035487ffc6f5722e2259484c8efc4137a80994e669bc5ce221396ab48e43ae0f,1,13,12,92.3076923076923
0354ca655e3ae1c2d6464b0244ae3150aeacc55e33eca3e9abdf54e3ffad0bd6,1,12,11,91.66666666666666
036e8ae210a991fcc5309180d26630ba54268a402ce4a2e39bb2e7f94e99bebb,1,3,2,66.66666666666666
036e991d2b651fb5696b5d899a8396c89f72c9465cb3e09e9f1491ea2a0a1a23,2,13,11,84.61538461538461
0379a93c00a8884c28c0838b3280343d3be7ddd7e7c0f53b35031cfb9276c9d8,1,3,2,66.66666666666666
0379b00a2c3f637ecd399d93da83d50e3a1704c1a3d82220856543a72555ce40,1,12,11,91.66666666666666
0379cf7a208b32eac010007e043104eafe35ec2eef50045fc5b17513c2a29ad7,1,12,11,91.66666666666666
037be6d0393e5510cde65a98ea02f3e5280b953009384b2c0372f033c2bcfabc,1,13,12,92.3076923076923
0380762b152c3a069e0980d30182acac35eae1cd861b4cb68cfb789f7217ef60,1,13,12,92.3076923076923
03879156cd18dd41d11d0d2276676470e274f553e3186234c3390bd92cd0c557,1,8,7,87.5
0389c12654c19b285a6b9eae40d7510f60970faf93202b693787a43c0e27d1ab,2,13,11,84.61538461538461
038a6c5ac1e685ed04d1c803584f2be0dff6e1dbe7a14f0015cd4fa77236b689,1,4,3,75.0
0390898fb4b1dbf332e52219c372b87b1d7df6307415a7fe62d4f2880b7948c5,1,10,9,90.0
039335cf7f14e647937f80dcde420097346ca380c1a83deb4b304bbe2d12cd31,1,13,12,92.3076923076923
039967cb666c6ce9f463b01d6459d975e6b8befd80fa00049a9d59913cafba9d,1,13,12,92.3076923076923
039b2ccbf19c1cd16e70b9f421fffcd2d5aa05ff879b4d78085ab2489e68cfa1,3,13,10,76.92307692307693
03a01d5fe120079b76e9972f0276878b34401b4f95ea9dc870871582f2a92b3a,2,13,11,84.61538461538461
03a0f97250da7323ac257dfcdeb25e436178481651741577b6651e8c3ad72c79,1,4,3,75.0
03a917a0189beaeac9ec0d379a0b6def6fba0616ee07162f41708e3bd1ecf27f,1,13,12,92.3076923076923
03a97cebb557e48c7d904017d6ce45fb4386529c113d6df5b9006a6a597ab373,4,13,9,69.23076923076923
03b3022b8e70999211262c92b69097dfd6bca68b3b1e4547f983ef5754e59dc0,1,10,9,90.0
03b8a843b990e59964704d68d793d7346713d44c0654008a48625ef66bb9fe26,1,13,12,92.3076923076923
03bb1b8933526f7c149c43f2ff4eac9c541c6c88acfae8f15b149c8579e33b1a,1,13,12,92.3076923076923
03bd74fd79c7c0dbf1d024688134962b15f057546c3bd588595024fad8f10e69,1,4,3,75.0
03bec34b316a4f3778447e70eb7007e1f3a3f410fd465dd566f36e72af5688d5,6,13,7,53.84615384615385
03c74965952220c72b8ec0792695e3099f91e72927119a93f59581a26897b82b,1,13,12,92.3076923076923
03ca788fe8c1d630c5a88d677852c220560fc5d9e4281ea20f065e9f75fc1a39,1,13,12,92.3076923076923
03d232bf932c3df25c2f5609feec1c0832b0d5c7f1db03f241c4b7ecd2fcacdc,2,13,11,84.61538461538461
03d8fe0b4cf18883d3448dd64db9595f02726b7fc4bf5d56bc275fa8571ea333,1,12,11,91.66666666666666
03d9a61e5ff1a9a355948e5d094f28dc96212e79d137406f86905c17833dcaee,10,13,3,23.076923076923077
03dac559bbeed2300b48c5c798ff835270bf0fcb0a2fea0f41128dfe50f6e45c,1,12,11,91.66666666666666
03eaa95c0c5891d2b06b73d19f88d154ffa4b36c7cec088fed5b1188e58bfc07,1,13,12,92.3076923076923
03f2cd2565accb50d5491534ea35b0c5a3e23be6bc3e4fae5514c6c3c4144cd0,1,13,12,92.3076923076923
03fca1d66a1d25045c5595d6c8a90aa63212d624b516448d75822a968f0961ad,6,13,7,53.84615384615385
03ff07c91d39b452679801261e173a7bf7a3311d8d864eedcac239a86b8008a5,1,13,12,92.3076923076923
0404075bbcd0ce0fbb574418bd234b4584fda7192fb7e9816f39b8084931d421,2,13,11,84.61538461538461
040655011886dd5ffbbe2fb1ceabe395ca57dc8a4e6ed6792a84303757add63f,1,13,12,92.3076923076923
04099245c510b9d777af1bdb95451387864a64946988d62e26eb18e6793a2d02,3,13,10,76.92307692307693
0412b9ae2233fcde9526d5dbbdae12b52b99a5ba0bc9e5b7325467fa2c0d646f,3,13,10,76.92307692307693
0413a137e282b6e15ab2c58e6baceda1e9394cc7a6ae030127aa9284fa1da11c,1,13,12,92.3076923076923
041a0907ea6865c776a1c12389e29b00c0f9366fe1c8c80bf421502940e791a9,1,13,12,92.3076923076923
0427a23680f8268525c2d40c304f1becd856913ff078aa4d39a4c6df1ab35a44,1,12,11,91.66666666666666
0427a25a057876ca543271b90e56d19ecdeab6baa5a9a9fdd580a9b525e9c845,1,12,11,91.66666666666666
0429db6cf72e63c1a08de0355812dea098c33d3e0af4077485687342b12362b8,8,13,5,38.46153846153847
0436021a13c0d24757110a4eadbbd8ab7780a502e4f37099294b580c06a2281b,1,13,12,92.3076923076923
043a5097bbb7229333e77877f3e040bba3023e79afed84f0e98e7733e32686e4,2,10,8,80.0
043b6394949df1bf257a0ff411551b56cf65a4b2ded55782f483fff124e7a85a,1,11,10,90.9090909090909
043c58e075211b9066dfe1a20bb21a43be9cda93fee77b469aec64ef709a3858,1,13,12,92.3076923076923
043dd837b7f6f030a01dcfcaecd7553767b2da16e625716a8a1d4903ab40dcf0,1,13,12,92.3076923076923
04452ca1ece03bea04aafd0915d526917614d38e109435d64bf3d3cbb4747252,1,12,11,91.66666666666666
04453d6f271ec51987b2e604f6302a8f9dd7062c4683ae862f5da7a090596571,1,12,11,91.66666666666666
04455f66083c01c7f3732297d170a9a6dbf6dc96de8329f9f4282135610093df,2,10,8,80.0
0450272e6906b26737595e88a6501b9241e5fde1f242e57f075fb27ecde6e458,4,12,8,66.66666666666666
045179dc714b51266629e07dae2db791ca648a1dccfd24329e333e97fef157a1,1,3,2,66.66666666666666
0451decb020366b05c9d72f4713e63cc4febb67903d427f4abb99478b53031f2,1,12,11,91.66666666666666
0452e5bef63531a081bad5fa75731a0fe58509248e22cc97e19d368772aea41b,2,13,11,84.61538461538461
045569c3330edcff16a0e0cf03d08e569004ff570b8fe308304c13bbf07bfaf5,3,13,10,76.92307692307693
04583d2387d7134f8168d9271447ca9f69511ad3759486aed94917c3c2967f3c,1,13,12,92.3076923076923
045a13030f78a7ecf0219fd6996be5092a9796ccc4c50496f5c0cf45f7149c20,1,13,12,92.3076923076923
045ff41a650f74d1f5c6fc707db5b85607bd06aa4702bc5e06315d22810704a9,2,12,10,83.33333333333334
0462ace68e4349136fad3911f3e84986fb6cee53117954e1abd2f0f1d3c6fb28,8,13,5,38.46153846153847
046430c0eb0ffe53067ced83f982a2a9dd60c97bb605169df36ce1dd6a38ba3a,1,13,12,92.3076923076923
0469582cc12848a893400b3f1bb69ad6ad93f8cf393478dc5629b2de8a1d1aca,6,13,7,53.84615384615385
046a3dc998010381de9de46e95fb56117cb5f50589b3ca59714a67279aa7fe4a,1,8,7,87.5
046c56beecc4e190d14a2cc438a57adb4a47ce794e1b852d709a2498160a1a2b,1,13,12,92.3076923076923
0479e2f5396c9f95d3b31ed58f409e6af2e48d12c0fc28fe4c155e6ec90877d6,1,13,12,92.3076923076923
047f39e42baacc699898b8f71e1c6ceee03566bb30d32ebd85a4eb2fe89c5af6,3,10,7,70.0
04847497ff36566befd65b6ef303bfc0b8bc3c7f4aff75c81d4fb335f4faa83f,2,13,11,84.61538461538461
0488187b0c0897350ebf08340fc4ce59711e1ee56c90bf24a42e948fdab84433,3,13,10,76.92307692307693
04928d562b55b4a26ab0ee68e7d902e772a338e46262fbef305dfaa12c3f5134,1,13,12,92.3076923076923
0493116425ce69c9c210aeb1281f862db1b41b1c2b4886e8fce636460c4d831d,1,10,9,90.0
04968f798581d8fb4fbf89979992622b25bf53bd5b5e3149ccdf17dffcce28e8,6,13,7,53.84615384615385
04a78c049a49ef28201677a6a6aceb10d0eac3e79b991e6c883897a004236b7e,1,13,12,92.3076923076923
04a8707f40e6b3cdb23c8401de43982cbeb815211d211355d6b6259bcd7635dc,1,11,10,90.9090909090909
04a8e117f0c932612d95977ed6183c764310fe913b5186863dad1e9df3cfbfb4,1,5,4,80.0
04b6ba97a54f6c1aae5e4e5ae02429a5106ca24b7fd4a98dff824b4fa713ba58,3,13,10,76.92307692307693
04b9de32e0e443541f280bac0b6edbd8ad9fa2a58683b00fe435d8dbab4db5ae,1,13,12,92.3076923076923
04c5c83df28efb166f7814af8ca2fdec19f38c17397827f373c211229f9d3463,1,13,12,92.3076923076923
04d107549e80550bd05073826a29af3bbb55a98de33256a1ae6b417abccd7a62,1,11,10,90.9090909090909
04d29e593ce6e9f366f936a2bf5dd20090ba88c257ba6223efb518022fafb003,1,9,8,88.88888888888889
04d784261fc3bde1c6c49fa715996a34af14ef6b1a22e285ee7acf2286b3b2fa,5,13,8,61.53846153846154
04da4f9f8560afcd5271a810e1e4a6574d78d44472502bc05cf151723a47841d,2,13,11,84.61538461538461
04dc0617ce859e75e404dba4b50594f3b4e5f5544428773fbc12a6ba76715912,1,13,12,92.3076923076923
04dd44761eb9b5d0f1ba028f1cf5ebd7f79a0ab8bc169cef42a974d806173b75,2,13,11,84.61538461538461
04e0aa88117e04910916dad90e08204d85ae0ca6144daf99caf4727e52a787f7,1,12,11,91.66666666666666
04e528655d98009651330d13ffb20454b37c4800ff3bb4cb707b2e36916b3d16,6,13,7,53.84615384615385
04e5caa33fcf0cef5ba58fc6a74d106869e900ca71b56222ec1369ccea62326f,1,13,12,92.3076923076923
04e8d4f20126e377800788358e9ff7c8bf0a6c0d79c868edc2fa92b79a05d2b8,1,13,12,92.3076923076923
04eb82a9d8fc26cca5336bef732c253869cc05ed5b9849624e71eef1f879d689,4,13,9,69.23076923076923
04ec2a2d5c80b2fa4a56f4663aa5493767b1a8b070866a92488298956df8f564,1,12,11,91.66666666666666
04ec6f648140d5e66bf902f1586476d4ee2ba61390b7ece56c86e13f1b199c41,1,13,12,92.3076923076923
04f52503801c6412907a2a084cb983ae31ed23a2224ac4907943249da5b372db,1,13,12,92.3076923076923
